tsid,time,0,lof,isof,ee
0,52,-1.4772159,0.0,0.0,0.0
0,53,-1.3455176,0.0,0.0,0.0
0,54,-1.4508762,0.0,0.0,0.0
0,55,-0.76604505,0.0,0.0,0.0
0,56,0.26120162,0.0,0.0,0.0
0,57,0.97237239,0.0,0.0,0.0
0,58,1.1304104,0.0,0.0,0.0
0,59,1.1830897,0.0,0.0,0.0
0,60,0.76165513,0.0,0.0,0.0
0,61,0.89335341,0.0,0.0,0.0
0,62,0.89335341,0.0,0.0,0.0
0,63,1.077731,0.0,0.0,0.0
0,64,1.1040707,0.0,0.0,0.0
0,65,0.78799479,0.0,0.0,0.0
0,66,0.62995684,0.0,0.0,0.0
0,67,0.36656025,0.0,0.0,0.0
0,68,0.050484349,0.0,0.0,0.0
0,69,-0.054874285,0.0,0.0,0.0
0,70,0.26120162,0.0,0.0,0.0
0,71,-0.10755361,0.0,0.0,0.0
0,72,0.29127426,0.0,0.0,1.0
0,73,-0.32389698,0.0,0.0,1.0
0,74,-0.88314355,0.0,0.0,1.0
0,75,-1.1068422,0.0,0.0,1.0
0,76,-1.2746162,0.0,0.0,1.0
0,77,-0.65944492,0.0,0.0,1.0
0,78,-0.88314355,0.0,0.0,1.0
0,79,-0.49167095,0.0,0.0,1.0
0,80,-1.1627668,0.0,0.0,1.0
0,81,-0.32389698,0.0,0.0,1.0
0,82,0.57089755,0.0,0.0,1.0
0,83,0.62682221,0.0,0.0,1.0
0,84,0.62682221,0.0,0.0,1.0
0,85,-0.10019835,0.0,0.0,1.0
0,86,-0.32389698,0.0,0.0,1.0
0,87,-0.32389698,0.0,0.0,1.0
0,88,-0.65944492,0.0,0.0,1.0
0,89,-0.54759561,0.0,0.0,1.0
0,90,-0.54759561,0.0,0.0,1.0
0,91,0.40312358,0.0,0.0,1.0
0,92,2.3604866,0.0,0.0,1.0
0,93,2.0249387,0.0,0.0,1.0
0,94,1.80124,0.0,0.0,1.0
0,95,0.9064455,0.0,0.0,1.0
0,96,-0.8146062,0.0,0.0,0.0
0,97,-1.2711438,0.0,0.0,0.0
0,98,-1.5665504,0.0,0.0,0.0
0,99,-1.6202607,0.0,0.0,0.0
0,100,-1.6471159,0.0,0.0,0.0
0,101,-1.4054195,0.0,0.0,0.0
0,102,-1.0294474,0.0,0.0,0.0
0,103,-0.46548926,0.0,0.0,0.0
0,104,0.79670278,0.0,0.0,0.0
0,105,1.4143712,0.0,0.0,0.0
0,106,1.3069506,0.0,0.0,0.0
0,107,1.3338058,0.0,0.0,0.0
0,108,1.0921094,0.0,0.0,0.0
0,109,0.55500643,0.0,0.0,0.0
0,110,0.68928218,0.0,0.0,0.0
0,111,0.55500643,0.0,0.0,0.0
0,112,0.52815128,0.0,0.0,0.0
0,113,0.25959978,0.0,0.0,0.0
0,114,0.12532403,0.0,0.0,0.0
0,115,0.20588948,0.0,0.0,0.0
0,116,0.23274463,0.0,0.0,0.0
0,117,0.79670278,0.0,0.0,0.0
0,118,0.25959978,0.0,0.0,0.0
0,119,-0.33121351,0.0,0.0,0.0
0,120,-1.146064,0.0,0.0,0.0
0,121,-1.4167468,0.0,0.0,0.0
0,122,-1.5833208,0.0,0.0,0.0
0,123,-1.5833208,0.0,0.0,0.0
0,124,-1.6249643,0.0,0.0,0.0
0,125,-1.4583903,0.0,0.0,0.0
0,126,-0.87538126,0.0,0.0,0.0
0,127,-0.00086758111,0.0,0.0,0.0
0,128,0.39474574,0.0,0.0,0.0
0,129,1.0193983,0.0,0.0,0.0
0,130,0.97775486,0.0,0.0,0.0
0,131,0.83200259,0.0,0.0,0.0
0,132,0.62378504,0.0,0.0,0.0
0,133,0.37392399,0.0,0.0,0.0
0,134,0.43638925,0.0,0.0,0.0
0,135,0.54049803,0.0,0.0,0.0
0,136,0.56131978,0.0,0.0,0.0
0,137,0.6446068,0.0,0.0,0.0
0,138,1.2900811,0.0,0.0,0.0
0,139,1.3525464,0.0,0.0,0.0
0,140,0.72789382,0.0,0.0,0.0
0,141,0.47803276,0.0,0.0,0.0
0,142,-0.021689336,0.0,0.0,0.0
0,143,-0.54223318,0.0,0.0,0.0
0,144,-0.97403341,1.0,0.0,0.0
0,145,-1.092547,1.0,0.0,0.0
0,146,-1.2999457,1.0,0.0,0.0
0,147,-1.4480877,1.0,0.0,0.0
0,148,-1.4480877,1.0,0.0,0.0
0,149,-1.2999457,1.0,0.0,0.0
0,150,-1.3295741,1.0,0.0,0.0
0,151,-0.70737788,1.0,0.0,0.0
0,152,0.27035908,1.0,0.0,0.0
0,153,1.2184677,1.0,0.0,0.0
0,154,1.3073528,1.0,0.0,0.0
0,155,1.4258664,1.0,0.0,0.0
0,156,1.0406973,1.0,0.0,0.0
0,157,0.80367015,1.0,0.0,0.0
0,158,0.95181212,1.0,0.0,0.0
0,159,1.0703257,1.0,0.0,0.0
0,160,0.89255533,1.0,0.0,0.0
0,161,0.80367015,1.0,0.0,0.0
0,162,0.53701462,1.0,0.0,0.0
0,163,-0.055553242,1.0,0.0,0.0
0,164,-0.23332359,1.0,0.0,0.0
0,165,-0.26295199,1.0,0.0,0.0
0,166,0.092588721,1.0,0.0,0.0
0,167,-0.26295199,1.0,0.0,0.0
0,168,0.15976135,0.0,0.0,1.0
0,169,-0.26043289,0.0,0.0,1.0
0,170,-0.83819998,0.0,0.0,1.0
0,171,-1.1008214,0.0,0.0,1.0
0,172,-1.2058699,0.0,0.0,1.0
0,173,-1.1533456,0.0,0.0,1.0
0,174,-1.1533456,0.0,0.0,1.0
0,175,-1.6260641,0.0,0.0,1.0
0,176,-0.99577282,0.0,0.0,1.0
0,177,-0.10286005,0.0,0.0,1.0
0,178,0.47490703,0.0,0.0,1.0
0,179,0.73752844,0.0,0.0,1.0
0,180,0.73752844,0.0,0.0,1.0
0,181,0.52743132,0.0,0.0,1.0
0,182,-0.20790861,0.0,0.0,1.0
0,183,-0.10286005,0.0,0.0,1.0
0,184,-0.26043289,0.0,0.0,1.0
0,185,-0.31295716,0.0,0.0,1.0
0,186,0.10723707,0.0,0.0,1.0
0,187,0.31733419,0.0,0.0,1.0
0,188,0.73752844,0.0,0.0,1.0
0,189,2.2082082,0.0,0.0,1.0
0,190,2.1031597,0.0,0.0,1.0
0,191,1.2102469,0.0,0.0,1.0
0,192,-0.94792101,0.0,0.0,0.0
0,193,-1.2675946,0.0,0.0,0.0
0,194,-1.4807103,0.0,0.0,0.0
0,195,-1.5606287,0.0,0.0,0.0
0,196,-1.6139077,0.0,0.0,0.0
0,197,-1.5339893,0.0,0.0,0.0
0,198,-1.1077578,0.0,0.0,0.0
0,199,-0.25529488,0.0,0.0,0.0
0,200,0.5438891,0.0,0.0,0.0
0,201,1.2365152,0.0,0.0,0.0
0,202,1.3430731,0.0,0.0,0.0
0,203,1.3430731,0.0,0.0,0.0
0,204,0.97012056,0.0,0.0,0.0
0,205,0.57052857,0.0,0.0,0.0
0,206,0.59716804,0.0,0.0,0.0
0,207,0.73036537,0.0,0.0,0.0
0,208,0.83692323,0.0,0.0,0.0
0,209,0.51724964,0.0,0.0,0.0
0,210,0.35741284,0.0,0.0,0.0
0,211,0.19757604,0.0,0.0,0.0
0,212,0.65044697,0.0,0.0,0.0
0,213,0.4639707,0.0,0.0,0.0
0,214,-0.095458087,0.0,0.0,0.0
0,215,-0.49505008,0.0,0.0,0.0
0,216,-0.78212756,0.0,1.0,0.0
0,217,-1.059806,0.0,1.0,0.0
0,218,-1.2819487,0.0,1.0,0.0
0,219,-1.4763237,0.0,1.0,0.0
0,220,-1.4763237,0.0,1.0,0.0
0,221,-1.420788,0.0,1.0,0.0
0,222,-1.4763237,0.0,1.0,0.0
0,223,-0.83766324,0.0,1.0,0.0
0,224,0.32858615,0.0,1.0,0.0
0,225,1.0505501,0.0,1.0,0.0
0,226,1.2726928,0.0,1.0,0.0
0,227,1.2171571,0.0,1.0,0.0
0,228,1.1060857,0.0,1.0,0.0
0,229,0.80063947,0.0,1.0,0.0
0,230,0.82840731,0.0,1.0,0.0
0,231,1.0227822,0.0,1.0,0.0
0,232,1.1060857,0.0,1.0,0.0
0,233,0.85617516,0.0,1.0,0.0
0,234,0.5507289,0.0,1.0,0.0
0,235,0.18974694,0.0,1.0,0.0
0,236,-0.11569933,0.0,1.0,0.0
0,237,-0.087931488,0.0,1.0,0.0
0,238,0.050907726,0.0,1.0,0.0
0,239,-0.36560991,0.0,1.0,0.0
0,240,0.59099724,0.0,0.0,1.0
0,241,-0.081516851,0.0,0.0,1.0
0,242,-0.44834272,0.0,0.0,1.0
0,243,-0.63175565,0.0,0.0,1.0
0,244,-0.75403094,0.0,0.0,1.0
0,245,-0.81516858,0.0,0.0,1.0
0,246,-1.8545085,0.0,0.0,1.0
0,247,-1.9156462,0.0,0.0,1.0
0,248,-0.99858152,0.0,0.0,1.0
0,249,-0.44834272,0.0,0.0,1.0
0,250,0.71327253,0.0,0.0,1.0
0,251,0.89668546,0.0,0.0,1.0
0,252,0.83554782,0.0,0.0,1.0
0,253,0.46872196,0.0,0.0,1.0
0,254,-0.020379208,0.0,0.0,1.0
0,255,-0.20379215,0.0,0.0,1.0
0,256,-0.57061801,0.0,0.0,1.0
0,257,-0.32606743,0.0,0.0,1.0
0,258,-0.20379215,0.0,0.0,1.0
0,259,-0.081516851,0.0,0.0,1.0
0,260,0.77441017,0.0,0.0,1.0
0,261,1.3246489,0.0,0.0,1.0
0,262,2.3028512,0.0,0.0,1.0
0,263,1.4469242,0.0,0.0,1.0
0,264,-0.94846695,0.0,0.0,0.0
0,265,-1.2803728,0.0,0.0,0.0
0,266,-1.556961,0.0,0.0,0.0
0,267,-1.5846198,0.0,0.0,0.0
0,268,-1.6399374,0.0,0.0,0.0
0,269,-1.5293021,0.0,0.0,0.0
0,270,-1.252714,0.0,0.0,0.0
0,271,-0.42294941,0.0,0.0,0.0
0,272,0.18554458,0.0,0.0,0.0
0,273,0.95999148,0.0,0.0,0.0
0,274,1.0429679,0.0,0.0,0.0
0,275,1.0429679,0.0,0.0,0.0
0,276,0.84935621,0.0,0.0,0.0
0,277,0.71106212,0.0,0.0,0.0
0,278,0.76637976,0.0,0.0,0.0
0,279,0.93233266,0.0,0.0,0.0
0,280,1.0429679,0.0,0.0,0.0
0,281,0.60042685,0.0,0.0,0.0
0,282,0.43447394,0.0,0.0,0.0
0,283,0.40681512,0.0,0.0,0.0
0,284,0.76637976,0.0,0.0,0.0
0,285,0.65574448,0.0,0.0,0.0
0,286,0.13022694,0.0,0.0,0.0
0,287,-0.31231414,0.0,0.0,0.0
0,288,-0.42086305,0.0,0.0,0.0
0,289,-0.99570041,0.0,0.0,0.0
0,290,-1.4062985,0.0,0.0,0.0
0,291,-1.4884181,0.0,0.0,0.0
0,292,-1.4884181,0.0,0.0,0.0
0,293,-1.3241789,0.0,0.0,0.0
0,294,-0.99570041,0.0,0.0,0.0
0,295,-1.5705377,0.0,0.0,0.0
0,296,-0.010264954,0.0,0.0,0.0
0,297,0.81093125,0.0,0.0,0.0
0,298,1.1394097,0.0,0.0,0.0
0,299,1.0572901,0.0,0.0,0.0
0,300,1.3857686,0.0,0.0,0.0
0,301,0.72881163,0.0,0.0,0.0
0,302,0.56457239,0.0,0.0,0.0
0,303,0.64669201,0.0,0.0,0.0
0,304,0.48245277,0.0,0.0,0.0
0,305,0.48245277,0.0,0.0,0.0
0,306,0.15397429,0.0,0.0,0.0
0,307,-0.092384574,0.0,0.0,0.0
0,308,-0.50298267,0.0,0.0,0.0
0,309,1.3857686,0.0,0.0,0.0
0,310,1.0572901,0.0,0.0,0.0
0,311,0.40033315,0.0,0.0,0.0
0,312,-0.90972049,0.0,0.0,0.0
0,313,-1.2692149,0.0,0.0,0.0
0,314,-1.5328441,0.0,0.0,0.0
0,315,-1.6287092,0.0,0.0,0.0
0,316,-1.6287092,0.0,0.0,0.0
0,317,-1.4369789,0.0,0.0,0.0
0,318,-1.2692149,0.0,0.0,0.0
0,319,-0.33452949,0.0,0.0,0.0
0,320,0.64808848,0.0,0.0,0.0
0,321,1.0794817,0.0,0.0,0.0
0,322,1.0315491,0.0,0.0,0.0
0,323,1.0555154,0.0,0.0,0.0
0,324,0.83981881,0.0,0.0,0.0
0,325,0.36049298,0.0,0.0,0.0
0,326,0.6001559,0.0,0.0,0.0
0,327,0.50429073,0.0,0.0,0.0
0,328,0.43239186,0.0,0.0,0.0
0,329,0.28859411,0.0,0.0,0.0
0,330,0.36049298,0.0,0.0,0.0
0,331,1.4150098,0.0,0.0,0.0
0,332,0.93568398,0.0,0.0,0.0
0,333,0.69602106,0.0,0.0,0.0
0,334,0.12083006,0.0,0.0,0.0
0,335,-0.35849578,0.0,0.0,0.0
0,336,-0.89763649,0.0,0.0,0.0
0,337,-1.2205166,0.0,0.0,0.0
0,338,-1.4537077,0.0,0.0,0.0
0,339,-1.4895833,0.0,0.0,0.0
0,340,-1.5613344,0.0,0.0,0.0
0,341,-1.3998944,0.0,0.0,0.0
0,342,-1.1667032,0.0,0.0,0.0
0,343,-0.82588537,0.0,0.0,0.0
0,344,0.73470164,0.0,0.0,0.0
0,345,1.0575817,0.0,0.0,0.0
0,346,1.0934573,0.0,0.0,0.0
0,347,1.0217062,0.0,0.0,0.0
0,348,0.94995501,0.0,0.0,0.0
0,349,0.64501273,0.0,0.0,0.0
0,350,0.53738604,0.0,0.0,0.0
0,351,0.62707495,0.0,0.0,0.0
0,352,0.84232832,0.0,0.0,0.0
0,353,1.0934573,0.0,0.0,0.0
0,354,0.9678928,0.0,0.0,0.0
0,355,0.75263942,0.0,0.0,0.0
0,356,0.44769714,0.0,0.0,0.0
0,357,0.10687928,0.0,0.0,0.0
0,358,-0.28775192,0.0,0.0,0.0
0,359,-0.57475642,0.0,0.0,0.0
0,360,0.17739201,1.0,1.0,0.0
0,361,-0.43881178,1.0,1.0,0.0
0,362,-0.99899705,1.0,1.0,0.0
0,363,-1.2230712,1.0,1.0,0.0
0,364,-1.2230712,1.0,1.0,0.0
0,365,-1.2230712,1.0,1.0,0.0
0,366,-1.5031638,1.0,1.0,0.0
0,367,-0.94297852,1.0,1.0,0.0
0,368,0.51350316,1.0,1.0,0.0
0,369,1.7459107,1.0,1.0,0.0
0,370,2.1380404,1.0,1.0,0.0
0,371,2.0260034,1.0,1.0,0.0
0,372,1.1857255,1.0,1.0,0.0
0,373,0.28942905,1.0,1.0,0.0
0,374,-0.046682098,1.0,1.0,0.0
0,375,-0.046682098,1.0,1.0,0.0
0,376,-0.046682098,1.0,1.0,0.0
0,377,-0.2707562,1.0,1.0,0.0
0,378,-0.2707562,1.0,1.0,0.0
0,379,0.0093364283,1.0,1.0,0.0
0,380,-0.15871915,1.0,1.0,0.0
0,381,-0.38279325,1.0,1.0,0.0
0,382,0.56952169,1.0,1.0,0.0
0,383,0.12137348,1.0,1.0,0.0
0,384,-1.0710089,1.0,0.0,0.0
0,385,-1.3514185,1.0,0.0,0.0
0,386,-1.5383582,1.0,0.0,0.0
0,387,-1.5757461,1.0,0.0,0.0
0,388,-1.5757461,1.0,0.0,0.0
0,389,-1.5009703,1.0,0.0,0.0
0,390,-0.94015106,1.0,0.0,0.0
0,391,-0.042840357,1.0,0.0,0.0
0,392,0.55536678,1.0,0.0,0.0
0,393,0.96663419,1.0,0.0,0.0
0,394,1.078798,1.0,0.0,0.0
0,395,1.0414101,1.0,0.0,0.0
0,396,0.87316433,1.0,0.0,0.0
0,397,0.53667281,1.0,0.0,0.0
0,398,0.63014268,1.0,0.0,0.0
0,399,0.70491857,1.0,0.0,0.0
0,400,0.83577638,1.0,0.0,0.0
0,401,1.0601041,1.0,0.0,0.0
0,402,1.0227161,1.0,0.0,0.0
0,403,0.70491857,1.0,0.0,0.0
0,404,0.38712103,1.0,0.0,0.0
0,405,0.20018129,1.0,0.0,0.0
0,406,-0.32324995,1.0,0.0,0.0
0,407,-0.67843544,1.0,0.0,0.0
0,408,-1.0254206,0.0,0.0,0.0
0,409,-1.420235,0.0,0.0,0.0
0,410,-1.5957081,0.0,0.0,0.0
0,411,-1.6615105,0.0,0.0,0.0
0,412,-1.5957081,0.0,0.0,0.0
0,413,-1.4860374,0.0,0.0,0.0
0,414,-1.0473548,0.0,0.0,0.0
0,415,-0.10418712,0.0,0.0,0.0
0,416,0.70737574,0.0,0.0,0.0
0,417,0.97058532,0.0,0.0,0.0
0,418,1.0144536,0.0,0.0,0.0
0,419,0.97058532,0.0,0.0,0.0
0,420,0.8170464,0.0,0.0,0.0
0,421,0.57577095,0.0,0.0,0.0
0,422,0.55383682,0.0,0.0,0.0
0,423,0.64157335,0.0,0.0,0.0
0,424,0.64157335,0.0,0.0,0.0
0,425,0.57577095,0.0,0.0,0.0
0,426,0.90478293,0.0,0.0,0.0
0,427,0.97058532,0.0,0.0,0.0
0,428,0.751244,0.0,0.0,0.0
0,429,0.46610029,0.0,0.0,0.0
0,430,-0.038384728,0.0,0.0,0.0
0,431,-0.58673802,0.0,0.0,0.0
0,432,-0.55696205,1.0,0.0,0.0
0,433,-0.86174909,1.0,0.0,0.0
0,434,-1.2971591,1.0,0.0,0.0
0,435,-1.4713232,1.0,0.0,0.0
0,436,-1.6890282,1.0,0.0,0.0
0,437,-1.2971591,1.0,0.0,0.0
0,438,-1.1665361,1.0,0.0,0.0
0,439,-0.64404406,1.0,0.0,0.0
0,440,-0.55696205,1.0,0.0,0.0
0,441,-0.078010977,1.0,0.0,0.0
0,442,0.61864513,1.0,0.0,0.0
0,443,0.83635016,1.0,0.0,0.0
0,444,0.87989117,1.0,0.0,0.0
0,445,0.18323507,1.0,0.0,0.0
0,446,-0.12155199,1.0,0.0,0.0
0,447,-0.25217501,1.0,0.0,0.0
0,448,-0.12155199,1.0,0.0,0.0
0,449,1.0975962,1.0,0.0,0.0
0,450,1.3588422,1.0,0.0,0.0
0,451,1.4894653,1.0,0.0,0.0
0,452,1.4459243,1.0,0.0,0.0
0,453,1.2717602,1.0,0.0,0.0
0,454,0.66218614,1.0,0.0,0.0
0,455,0.27031708,1.0,0.0,0.0
0,456,-0.94057316,0.0,0.0,0.0
0,457,-1.3966086,0.0,0.0,0.0
0,458,-1.5391197,0.0,0.0,0.0
0,459,-1.6246264,0.0,0.0,0.0
0,460,-1.710133,0.0,0.0,0.0
0,461,-1.4821153,0.0,0.0,0.0
0,462,-1.1115865,0.0,0.0,0.0
0,463,-4.0798612e-09,0.0,0.0,0.0
0,464,0.57004434,0.0,0.0,0.0
0,465,1.3681064,0.0,0.0,0.0
0,466,1.2825998,0.0,0.0,0.0
0,467,1.2825998,0.0,0.0,0.0
0,468,0.94057316,0.0,0.0,0.0
0,469,0.42753326,0.0,0.0,0.0
0,470,0.22801774,0.0,0.0,0.0
0,471,0.68405321,0.0,0.0,0.0
0,472,0.68405321,0.0,0.0,0.0
0,473,0.51303991,0.0,0.0,0.0
0,474,0.25651995,0.0,0.0,0.0
0,475,0.39903104,0.0,0.0,0.0
0,476,0.54154212,0.0,0.0,0.0
0,477,0.54154212,0.0,0.0,0.0
0,478,0.3420266,0.0,0.0,0.0
0,479,-0.25651995,0.0,0.0,0.0
0,480,-0.83104875,0.0,0.0,0.0
0,481,-1.2197852,0.0,0.0,0.0
0,482,-1.5188132,0.0,0.0,0.0
0,483,-1.6085216,0.0,0.0,0.0
0,484,-1.7281328,0.0,0.0,0.0
0,485,-1.4889104,0.0,0.0,0.0
0,486,-0.89085436,0.0,0.0,0.0
0,487,-0.47221511,0.0,0.0,0.0
0,488,0.72389703,0.0,0.0,0.0
0,489,1.4415643,0.0,0.0,0.0
0,490,1.3817587,0.0,0.0,0.0
0,491,1.1425363,0.0,0.0,0.0
0,492,0.90331385,0.0,0.0,0.0
0,493,0.36506338,0.0,0.0,0.0
0,494,0.48467459,0.0,0.0,0.0
0,495,0.51457741,0.0,0.0,0.0
0,496,0.42486899,0.0,0.0,0.0
0,497,0.18564656,0.0,0.0,0.0
0,498,0.15574376,0.0,0.0,0.0
0,499,0.75379983,0.0,0.0,0.0
0,500,1.0229251,0.0,0.0,0.0
0,501,0.66409142,0.0,0.0,0.0
0,502,-0.023673061,0.0,0.0,0.0
0,503,-0.3825067,0.0,0.0,0.0
0,504,-0.19043577,0.0,0.0,0.0
0,505,-0.70301056,0.0,0.0,0.0
0,506,-1.1728708,0.0,0.0,0.0
0,507,-1.3010144,0.0,0.0,0.0
0,508,-1.4291581,0.0,0.0,0.0
0,509,-1.3010144,0.0,0.0,0.0
0,510,-1.0020125,0.0,0.0,0.0
0,511,-0.57486687,0.0,0.0,0.0
0,512,-0.70301056,0.0,0.0,0.0
0,513,-0.1477212,0.0,0.0,0.0
0,514,0.53571185,0.0,0.0,0.0
0,515,0.57842642,0.0,0.0,0.0
0,516,0.19399531,0.0,0.0,0.0
0,517,-0.062292074,0.0,0.0,0.0
0,518,-0.2758649,0.0,0.0,0.0
0,519,-0.31857946,0.0,0.0,0.0
0,520,-0.40400859,0.0,0.0,0.0
0,521,0.15128075,0.0,0.0,0.0
0,522,1.6462905,0.0,0.0,0.0
0,523,1.9025779,0.0,0.0,0.0
0,524,1.6462905,0.0,0.0,0.0
0,525,1.6035759,0.0,0.0,0.0
0,526,1.0482866,0.0,0.0,0.0
0,527,0.27942444,0.0,0.0,0.0
0,528,-1.0085494,0.0,0.0,0.0
0,529,-1.3532015,0.0,0.0,0.0
0,530,-1.6183186,0.0,0.0,0.0
0,531,-1.3797132,0.0,0.0,0.0
0,532,-1.6978537,0.0,0.0,0.0
0,533,-1.5918069,0.0,0.0,0.0
0,534,-1.0350611,0.0,0.0,0.0
0,535,-0.26622169,0.0,0.0,0.0
0,536,0.71471135,0.0,0.0,0.0
0,537,1.2449454,0.0,0.0,0.0
0,538,1.2979688,0.0,0.0,0.0
0,539,1.1388986,0.0,0.0,0.0
0,540,0.90029328,0.0,0.0,0.0
0,541,0.50261772,0.0,0.0,0.0
0,542,0.58215283,0.0,0.0,0.0
0,543,0.68819964,0.0,0.0,0.0
0,544,0.79424646,0.0,0.0,0.0
0,545,0.29052409,0.0,0.0,0.0
0,546,0.3700592,0.0,0.0,0.0
0,547,0.23750068,0.0,0.0,0.0
0,548,0.92680499,0.0,0.0,0.0
0,549,0.52912942,0.0,0.0,0.0
0,550,0.051918752,0.0,0.0,0.0
0,551,-0.3192451,0.0,0.0,0.0
0,552,-0.99558473,0.0,0.0,0.0
0,553,-1.381318,0.0,0.0,0.0
0,554,-1.5741846,0.0,0.0,0.0
0,555,-1.6384735,0.0,0.0,0.0
0,556,-1.5956142,0.0,0.0,0.0
0,557,-1.4884661,0.0,0.0,0.0
0,558,-1.038444,0.0,0.0,0.0
0,559,0.1616151,0.0,0.0,0.0
0,560,0.6544965,0.0,0.0,0.0
0,561,1.1902372,0.0,0.0,0.0
0,562,1.3188149,0.0,0.0,0.0
0,563,1.083089,0.0,0.0,0.0
0,564,0.71878538,0.0,0.0,0.0
0,565,0.41877061,0.0,0.0,0.0
0,566,0.50448912,0.0,0.0,0.0
0,567,0.56877799,0.0,0.0,0.0
0,568,0.52591874,0.0,0.0,0.0
0,569,0.54734837,0.0,0.0,0.0
0,570,0.84736314,0.0,0.0,0.0
0,571,0.99737052,0.0,0.0,0.0
0,572,0.6544965,0.0,0.0,0.0
0,573,0.18304472,0.0,0.0,0.0
0,574,-0.13839967,0.0,0.0,0.0
0,575,-0.52413294,0.0,0.0,0.0
0,576,-0.35403304,0.0,0.0,0.0
0,577,-1.1383523,0.0,0.0,0.0
0,578,-1.4520801,0.0,0.0,0.0
0,579,-1.6089439,0.0,0.0,0.0
0,580,-1.5827999,0.0,0.0,0.0
0,581,-1.478224,0.0,0.0,0.0
0,582,-1.6873758,0.0,0.0,0.0
0,583,-0.79848065,0.0,0.0,0.0
0,584,0.50871823,0.0,0.0,0.0
0,585,1.1623176,0.0,0.0,0.0
0,586,1.1884616,0.0,0.0,0.0
0,587,1.0577417,0.0,0.0,0.0
0,588,0.95316585,0.0,0.0,0.0
0,589,0.58715016,0.0,0.0,0.0
0,590,0.56100618,0.0,0.0,0.0
0,591,0.69172607,0.0,0.0,0.0
0,592,0.79630198,0.0,0.0,0.0
0,593,0.66558209,0.0,0.0,0.0
0,594,0.56100618,0.0,0.0,0.0
0,595,0.45643027,0.0,0.0,0.0
0,596,0.84858993,0.0,0.0,0.0
0,597,0.32571038,0.0,0.0,0.0
0,598,0.038126629,0.0,0.0,0.0
0,599,-0.30174508,0.0,0.0,0.0
0,600,-0.86862771,0.0,0.0,0.0
0,601,-1.4191243,0.0,0.0,0.0
0,602,-1.634536,0.0,0.0,0.0
0,603,-1.5148628,0.0,0.0,0.0
0,604,-1.6824053,0.0,0.0,0.0
0,605,-1.4669936,0.0,0.0,0.0
0,606,-1.0361702,0.0,0.0,0.0
0,607,-0.0069809333,0.0,0.0,0.0
0,608,0.56745025,0.0,0.0,0.0
0,609,1.1658161,0.0,0.0,0.0
0,610,1.2854893,0.0,0.0,0.0
0,611,1.1418815,0.0,0.0,0.0
0,612,0.92646974,0.0,0.0,0.0
0,613,0.39990783,0.0,0.0,0.0
0,614,0.4477771,0.0,0.0,0.0
0,615,0.3759732,0.0,0.0,0.0
0,616,0.42384246,0.0,0.0,0.0
0,617,0.28023466,0.0,0.0,0.0
0,618,0.3041693,0.0,0.0,0.0
0,619,1.3812278,0.0,0.0,0.0
0,620,0.78286194,0.0,0.0,0.0
0,621,0.47171173,0.0,0.0,0.0
